Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chapter2_boss_scene_26a9f1d3		There's a small box with an eye-shaped map printed on it. I open it to find an unopened contact lens along with a small note.	game/content/chapter2/chapter_two_boss_scene.rpy	298	"[what]"
chapter2_boss_scene_fa704e59		I was never the best with contacts, but if this is the same thing she was wearing earlier, maybe it's connected to a camera. I'll test it out later when the others are asleep.	game/content/chapter2/chapter_two_boss_scene.rpy	302	"[what]"
chapter2_boss_scene_22d57a0f		I should let the others know I found another tape.	game/content/chapter2/chapter_two_boss_scene.rpy	306	"[what]"
chapter2_day1_event1_afc892d3	kk	Good morning, brotatos, and welcome to another amazing week at school. To get you in the mood, a request from the heart, it's Innuendo by Queen.	game/content/chapter2/chapter_two_events.rpy	9	kk "[what]"
chapter2_day1_event1_04961a57		Leave it to Kazz to blast a whole rock opera first thing in the morning. I wish I could be that chipper this early.	game/content/chapter2/chapter_two_events.rpy	11	"[what]"
chapter2_day1_event1_07a9dfd6		Unfortunately, I'm more akin to a zombie. Even a full weekend of rest wasn't enough to feel refreshed. Especially after what happened last week.	game/content/chapter2/chapter_two_events.rpy	12	"[what]"
chapter2_day1_event1_9843c6f6		Mariko... she got her instructions from someone. Could it be someone at this school? It'd make the most sense, but where could they be hiding?	game/content/chapter2/chapter_two_events.rpy	13	"[what]"
chapter2_day1_event1_a454ad81		I roll over and check the time. If I don't get up soon, I'll be late for my first unofficial student council meeting.	game/content/chapter2/chapter_two_events.rpy	14	"[what]"
chapter2_day1_event1_18000a9e		The lights aren't on. Am I that late? I can't imagine we'd have that much to discuss. As I'm about to leave, the door swings open.	game/content/chapter2/chapter_two_events.rpy	20	"[what]"
chapter2_day1_event1_206d9810	nk	Wait, don't leave!	game/content/chapter2/chapter_two_events.rpy	24	nk "[what]"
chapter2_day1_event1_d415c7e9	s	I told you turning off the lights was too much.	game/content/chapter2/chapter_two_events.rpy	30	s "[what]"
chapter2_day1_event1_c27d7f15	ki	I got it, hold on.	game/content/chapter2/chapter_two_events.rpy	34	ki "[what]"
chapter2_day1_event1_2af843b0		The lights flicker on and I can see the members in homemade party hats with a plate of brownies in front of them.	game/content/chapter2/chapter_two_events.rpy	36	"[what]"
chapter2_day1_event1_79028421	n	What on Earth-	game/content/chapter2/chapter_two_events.rpy	38	n "[what]"
chapter2_day1_event1_d56189fd	ki	Surprise! We wanted to welcome you to the student council properly this time.	game/content/chapter2/chapter_two_events.rpy	40	ki "[what]"
chapter2_day1_event1_8311c651	n	This is all for me?	game/content/chapter2/chapter_two_events.rpy	42	n "[what]"
chapter2_day1_event1_dcb9653c	s	It's for all of us.	game/content/chapter2/chapter_two_events.rpy	47	s "[what]"
chapter2_day1_event1_f787169f	ki	We're going to be workin' as a team startin' today. The first week of school was garbage for a lot of people, so we gotta think of ways to raise morale.	game/content/chapter2/chapter_two_events.rpy	52	ki "[what]"
chapter2_day1_event1_81c0a29f	ki	Which reminds me; Setsuna, isn't there somethin' you'd like to say to Nagen?	game/content/chapter2/chapter_two_events.rpy	53	ki "[what]"
chapter2_day1_event1_8f8510a1	s	Don't screw this up.	game/content/chapter2/chapter_two_events.rpy	57	s "[what]"
chapter2_day1_event1_047cacf8	nk	I told you she wasn't going to apologize.	game/content/chapter2/chapter_two_events.rpy	62	nk "[what]"
chapter2_day1_event1_007a608f	s	I don't-	game/content/chapter2/chapter_two_events.rpy	64	s "[what]"
chapter2_day1_event1_da7f42b4		She sighs, almost in a defeated way.	game/content/chapter2/chapter_two_events.rpy	66	"[what]"
chapter2_day1_event1_f9836469	s	I thought I was smarter than you and I let my ego get in the way when you offered to help. I should have trusted you more. If I had, maybe we could've protected Hiro together.	game/content/chapter2/chapter_two_events.rpy	71	s "[what]"
chapter2_day1_event1_53f23bc4		That wasn't really an apology, but I'll take a healthy dose of humility.	game/content/chapter2/chapter_two_events.rpy	73	"[what]"
chapter2_day1_event1_1ed74868	ki	Close enough. Now, I went ahead and asked the class representatives to join us in decidin' what to do to cheer everyone up. If we can get everyone to help out, we could host a huge party.	game/content/chapter2/chapter_two_events.rpy	78	ki "[what]"
chapter2_day1_event1_83c3774f	n	A party? That's not a horrible idea, but it will be a lot of work.	game/content/chapter2/chapter_two_events.rpy	80	n "[what]"
chapter2_day1_event1_5c58e583	s	My thoughts exactly.	game/content/chapter2/chapter_two_events.rpy	85	s "[what]"
chapter2_day1_event1_6874f160	nk	I think as long as we keep expectations low, we could pull it off without disappointing anyone.	game/content/chapter2/chapter_two_events.rpy	90	nk "[what]"
chapter2_day1_event1_2fd596fc		She and Kietsu look at me with hope in their eyes.	game/content/chapter2/chapter_two_events.rpy	92	"[what]"
chapter2_day1_event1_03aa6288	n	If we can convince all the classes to help out, then we'll be able to do it.	game/content/chapter2/chapter_two_events.rpy	94	n "[what]"
chapter2_day1_event1_34d1649a	ki	YES! I like those odds.	game/content/chapter2/chapter_two_events.rpy	99	ki "[what]"
chapter2_day1_event1_eae6aa45		The teachers have been making them do office work, like labeling drawers. I guess this is the first time they've been able to do stuff for the students.	game/content/chapter2/chapter_two_events.rpy	101	"[what]"
chapter2_day1_event1_ce23c9bd		After we finish the menial tasks we were given, the class reps come to meet with us, each speaking for their respective Major.	game/content/chapter2/chapter_two_events.rpy	102	"[what]"
chapter2_day1_event1_7c2ce191		Rise, Yoku, and Ichita don't really surprise me, but I'm shocked to see Hiro here after everything that happened.	game/content/chapter2/chapter_two_events.rpy	103	"[what]"
chapter2_day1_event1_e37f1a38	r	It is almost like deja vu, though thankfully Jona has been replaced with a more pleasing candidate.	game/content/chapter2/chapter_two_events.rpy	113	r "[what]"
chapter2_day1_event1_583e6a90	i	I didn't have much of a choice. With half the class in the club positions, I was the only one free.	game/content/chapter2/chapter_two_events.rpy	115	i "[what]"
chapter2_day1_event1_1984a35a	y	.....	game/content/chapter2/chapter_two_events.rpy	117	y "[what]"
chapter2_day1_event1_80a8bf18		He practically has his back to her. Was it something she said?	game/content/chapter2/chapter_two_events.rpy	119	"[what]"
chapter2_day1_event1_1634729d	h	Anyway, what'd you want to ask us, dude?	game/content/chapter2/chapter_two_events.rpy	124	h "[what]"
chapter2_day1_event1_22a6e649	ki	We finally got enough approval to do the thing!	game/content/chapter2/chapter_two_events.rpy	129	ki "[what]"
chapter2_day1_event1_e5fa3e9d	i	Man, I thought they'd never let us hold a dance.	game/content/chapter2/chapter_two_events.rpy	134	i "[what]"
chapter2_day1_event1_cd0ad4b9	n	A dance?! Now wait a minute-	game/content/chapter2/chapter_two_events.rpy	136	n "[what]"
chapter2_day1_event1_8388a54b	r	A homecoming dance that honors all of the students, what a clever idea.	game/content/chapter2/chapter_two_events.rpy	141	r "[what]"
chapter2_day1_event1_c8cda499	h	Nagen didn't say anything about a homecoming dance. You just said that so you could win a popularity contest.	game/content/chapter2/chapter_two_events.rpy	146	h "[what]"
chapter2_day1_event1_1984a35a_1	y	.....	game/content/chapter2/chapter_two_events.rpy	151	y "[what]"
chapter2_day1_event1_228161e1	r	...I suppose it would be unfair for council members to win prizes at a party they planned.	game/content/chapter2/chapter_two_events.rpy	156	r "[what]"
chapter2_day1_event1_db8aa4cb	s	Prizes? We don't have the funds for decorations, let alone 'prizes'.	game/content/chapter2/chapter_two_events.rpy	161	s "[what]"
chapter2_day1_event1_818ef712	i	But you gotta have a king and queen of a school dance. Everyone expects it, it's tradition or whatever. We should be able to be voted for too.	game/content/chapter2/chapter_two_events.rpy	166	i "[what]"
chapter2_day1_event1_1e7fcf9c	n	Like I was trying to say earlier-	game/content/chapter2/chapter_two_events.rpy	168	n "[what]"
chapter2_day1_event1_b63add77	h	I guess it'd be fair if that's the case. But do we have a theme?	game/content/chapter2/chapter_two_events.rpy	173	h "[what]"
chapter2_day1_event1_9d5f4e22	ki	Masquerades are pretty easy.	game/content/chapter2/chapter_two_events.rpy	178	ki "[what]"
chapter2_day1_event1_37a895a1	r	Oh excellent, I should have something from home that would work. We could offer discounts to couples too.	game/content/chapter2/chapter_two_events.rpy	183	r "[what]"
chapter2_day1_event1_72fd3b13	n	Not everyone has money-	game/content/chapter2/chapter_two_events.rpy	185	n "[what]"
chapter2_day1_event1_c79a1427	i	Door charge could be snacks then. Or stuff that makes the party better.	game/content/chapter2/chapter_two_events.rpy	190	i "[what]"
chapter2_day1_event1_d89804f1	h	That's a good idea!	game/content/chapter2/chapter_two_events.rpy	195	h "[what]"
chapter2_day1_event1_294f43fb	r	Then how about Monday night? That should be enough time to prepare without alienating the chronic procrastinators in our class.	game/content/chapter2/chapter_two_events.rpy	200	r "[what]"
chapter2_day1_event1_dbb714a7	i	Then it's settled!	game/content/chapter2/chapter_two_events.rpy	205	i "[what]"
chapter2_day1_event1_f4dbf32e	r	We can figure out the details together later; class is about to start.	game/content/chapter2/chapter_two_events.rpy	210	r "[what]"
chapter2_day1_event1_14723f0f	h	Great ideas, guys. This is going to be tons of fun.	game/content/chapter2/chapter_two_events.rpy	215	h "[what]"
chapter2_day1_event1_3c524fa7		Rise, Hiro, and Ichita leave the room chattering amongst themselves, leaving the rest of us with the aftermath.	game/content/chapter2/chapter_two_events.rpy	221	"[what]"
chapter2_day1_event1_a5cfddb5	nk	...What just happened?	game/content/chapter2/chapter_two_events.rpy	225	nk "[what]"
chapter2_day1_event1_ddd47897	y	Y-you invited the most ta-talkative and competitive kids into your office to hear their opinions.	game/content/chapter2/chapter_two_events.rpy	229	y "[what]"
chapter2_day1_event1_b79fd058	y	You are only going to hear their opinions if they're all in th-the same room. You're lucky they all agreed with each other.	game/content/chapter2/chapter_two_events.rpy	230	y "[what]"
chapter2_day1_event1_c50aee18	s	This is a disaster. There's no way we can afford to plan a masquerade and whatever else they want to add on before lunch.	game/content/chapter2/chapter_two_events.rpy	234	s "[what]"
chapter2_day1_event1_175f4a44	nk	Eight days isn't much time to plan either.	game/content/chapter2/chapter_two_events.rpy	239	nk "[what]"
chapter2_day1_event1_e924f1e9	n	No, we can make this work. We just have to take control of the situation before it gets out of hand.	game/content/chapter2/chapter_two_events.rpy	241	n "[what]"
chapter2_day1_event1_10816873	ki	That's the spirit! Come on, guys, this is going to be fun.	game/content/chapter2/chapter_two_events.rpy	246	ki "[what]"
chapter2_day1_event1_4a3fa6c1	nk	Right... fun.	game/content/chapter2/chapter_two_events.rpy	251	nk "[what]"
chapter2_day1_event1_064b3d4e	y	May I have a brownie?	game/content/chapter2/chapter_two_events.rpy	256	y "[what]"
chapter2_day1_event1_e06ef854		Right, this was supposed to be our welcome party. Some first day this turned out to be.	game/content/chapter2/chapter_two_events.rpy	258	"[what]"
chapter2_day1_event1_d3d8f422	n	Sure, knock yourself out.	game/content/chapter2/chapter_two_events.rpy	260	n "[what]"
chapter2_vigor_df9a02ee		After everything that happened this week, I need a mental break. Besides, I'm not entirely comfortable with Hiro being by himself for obvious reasons.	game/content/chapter2/chapter_two_events.rpy	297	"[what]"
chapter2_vigor_6778bf31	re	.....	game/content/chapter2/chapter_two_events.rpy	301	re "[what]"
chapter2_vigor_af3181c4	h	......	game/content/chapter2/chapter_two_events.rpy	305	h "[what]"
chapter2_vigor_8c49471b		Man this is awkward. Rei cracked her knuckles and walked up to Hiro.	game/content/chapter2/chapter_two_events.rpy	307	"[what]"
chapter2_vigor_f913a4c5	re	One punch and we call it even?	game/content/chapter2/chapter_two_events.rpy	309	re "[what]"
chapter2_vigor_d73d52d8	h	Okay.	game/content/chapter2/chapter_two_events.rpy	311	h "[what]"
chapter2_vigor_2974e90e	n	Wait, what!?	game/content/chapter2/chapter_two_events.rpy	313	n "[what]"
chapter2_vigor_7ba3abaf		They both stood there staring at each other.	game/content/chapter2/chapter_two_events.rpy	315	"[what]"
chapter2_vigor_f7f9304d	re	What are you waiting for?	game/content/chapter2/chapter_two_events.rpy	320	re "[what]"
chapter2_vigor_ad168f1e	h	Me? I thought you were going to hit me?	game/content/chapter2/chapter_two_events.rpy	325	h "[what]"
chapter2_vigor_7f5c75fc	re	But I didn't stop Mariko when I thought she was up to something.	game/content/chapter2/chapter_two_events.rpy	330	re "[what]"
chapter2_vigor_3f521a0b	h	I'm just trying to makeup for not protecting you guys.	game/content/chapter2/chapter_two_events.rpy	335	h "[what]"
chapter2_vigor_8743931f	re	...same time?	game/content/chapter2/chapter_two_events.rpy	340	re "[what]"
chapter2_vigor_4b389f96	h	Deal!	game/content/chapter2/chapter_two_events.rpy	345	h "[what]"
chapter2_vigor_17a51664		They both took a fighting stance. Their fists collided in the most aggressive fist bump I have ever seen. I guess that makes sense. They both could get in serious trouble if they were caught fighting.	game/content/chapter2/chapter_two_events.rpy	346	"[what]"
chapter2_vigor_17af91a6	re	Nagen, you next?	game/content/chapter2/chapter_two_events.rpy	351	re "[what]"
chapter2_vigor_51898e42	n	I'm good.	game/content/chapter2/chapter_two_events.rpy	352	n "[what]"
chapter2_vigor_8fbf7921	re	Suit yourself. Now, both of you, no more sad clown faces.	game/content/chapter2/chapter_two_events.rpy	357	re "[what]"
chapter2_vigor_781d1264	re	No matter what happens, we're allies, okay?	game/content/chapter2/chapter_two_events.rpy	358	re "[what]"
chapter2_vigor_d20bec36	h	Got it.	game/content/chapter2/chapter_two_events.rpy	359	h "[what]"
chapter2_vigor_0e313d41		Not the same as friends, but it's a start.	game/content/chapter2/chapter_two_events.rpy	364	"[what]"
chapter2_vigor_35c656ea	ik	What's smarter when things are okay?	game/content/chapter2/chapter_two_events.rpy	367	ik "[what]"
chapter2_vigor_3af1b975	Everyone	...The mind.	game/content/chapter2/chapter_two_events.rpy	369	Everyone "[what]"
chapter2_vigor_8395002d	ik	What's smarter when things go wrong?	game/content/chapter2/chapter_two_events.rpy	371	ik "[what]"
chapter2_vigor_50e91e41	Everyone	...The body.	game/content/chapter2/chapter_two_events.rpy	373	Everyone "[what]"
chapter2_vigor_24a4d186	ik	Okay, we'll work on the enthusiasm, but good work everybody.	game/content/chapter2/chapter_two_events.rpy	375	ik "[what]"
chapter2_vigor_88afb848		Please don't. Just be happy we're participating and move on.	game/content/chapter2/chapter_two_events.rpy	377	"[what]"
chapter2_vigor_ade5c0da		Professor Inukai has slowly been getting better at getting everyone's attention.	game/content/chapter2/chapter_two_events.rpy	378	"[what]"
chapter2_vigor_395a353c		Without a clear goal in mind, it's hard to keep everyone on task.	game/content/chapter2/chapter_two_events.rpy	379	"[what]"
chapter2_vigor_aea8cfe0		I'm still not sure what their even going to be tested on.	game/content/chapter2/chapter_two_events.rpy	380	"[what]"
chapter2_vigor_34631f44	ik	Now, some of you might know this already, but Vigor was actually the second recognized major.	game/content/chapter2/chapter_two_events.rpy	385	ik "[what]"
chapter2_vigor_1101792f	ik	Back in the day, the only way to prove you had a proficiency was frequent and grueling testing.	game/content/chapter2/chapter_two_events.rpy	386	ik "[what]"
chapter2_vigor_e34012bd	ik	It wasn't until multiple Vigor majors came forward that those restrictions loosened. Anyone know why?	game/content/chapter2/chapter_two_events.rpy	387	ik "[what]"
chapter2_vigor_fe282bb8		Nooo, don't just say anyone. No one's raising their hand. God this is painful.	game/content/chapter2/chapter_two_events.rpy	389	"[what]"
chapter2_vigor_1c4de764	ik	Yes, Nagen.	game/content/chapter2/chapter_two_events.rpy	394	ik "[what]"
chapter2_vigor_0b46df2c	n	Because physical adaptations are easily observable.	game/content/chapter2/chapter_two_events.rpy	396	n "[what]"
chapter2_vigor_81551ad4	ik	Close. It's because being a Vigor major is an inherent part of who you are.	game/content/chapter2/chapter_two_events.rpy	400	ik "[what]"
chapter2_vigor_1fd4c549	ik	It's not something you think about, or practice to achieve.	game/content/chapter2/chapter_two_events.rpy	404	ik "[what]"
chapter2_vigor_a2b35c83	ik	Because of that, we serve an important purpose for our community.	game/content/chapter2/chapter_two_events.rpy	405	ik "[what]"
chapter2_vigor_58b53715		He sits down on the grass.	game/content/chapter2/chapter_two_events.rpy	407	"[what]"
chapter2_vigor_517d59aa	ik	People like Vi and Sato constantly have to defend and prove themselves in ways we don't have to.	game/content/chapter2/chapter_two_events.rpy	412	ik "[what]"
chapter2_vigor_71104f9b	ik	When people think of proficiencies, you're going to be who they think of, not them.	game/content/chapter2/chapter_two_events.rpy	413	ik "[what]"
chapter2_vigor_dfce58d5	sh	...why does that matter?	game/content/chapter2/chapter_two_events.rpy	417	sh "[what]"
chapter2_vigor_013fd9aa	ik	The proficiency system only exists in Guwon.	game/content/chapter2/chapter_two_events.rpy	422	ik "[what]"
chapter2_vigor_85cdbfe5	ik	If you have to leave for any reason, you're the only ones who can prove beyond a shadow of a doubt you can do things other people can't.	game/content/chapter2/chapter_two_events.rpy	423	ik "[what]"
chapter2_vigor_f8143998	ik	If that happens, don't forget to defend your fellow majors.	game/content/chapter2/chapter_two_events.rpy	428	ik "[what]"
chapter2_vigor_6cae0c83	h	What do you mean it's only in Guwon? There has to be special people all over the world.	game/content/chapter2/chapter_two_events.rpy	432	h "[what]"
chapter2_vigor_4c334109	h	Ichita was from the Philippines.	game/content/chapter2/chapter_two_events.rpy	433	h "[what]"
chapter2_vigor_3616a202	ik	You're right, but Guwon's the only place that recognizes those abilities as proficiencies.	game/content/chapter2/chapter_two_events.rpy	438	ik "[what]"
chapter2_vigor_2452b1c8	k	Do they call it something else?	game/content/chapter2/chapter_two_events.rpy	443	k "[what]"
chapter2_vigor_344b4571	ik	They don't call it anything. It just is.	game/content/chapter2/chapter_two_events.rpy	444	ik "[what]"
chapter2_vigor_4bb44fb6		We spent the rest of class interrogating him on what he meant by that, but it all circled back to the same answer.	game/content/chapter2/chapter_two_events.rpy	450	"[what]"
chapter2_vigor_8a06f1d2		Despite all evidence, Guwon was the only place that claimed people could be borderline superhuman.	game/content/chapter2/chapter_two_events.rpy	451	"[what]"
chapter2_vigor_6aeb90bf		My head hurts.	game/content/chapter2/chapter_two_events.rpy	452	"[what]"
chapter2_vision_912f8c44		I don't know if I'll ever get used to class getting taught by the principal. I get she's plenty qualified, it's just weird.	game/content/chapter2/chapter_two_events.rpy	461	"[what]"
chapter2_vision_7315c271		Jona is already drumming on his desk. I wish I could offer him something, but until we find his sketchbook, this is really the best he can do.	game/content/chapter2/chapter_two_events.rpy	462	"[what]"
chapter2_vision_88cdcfa5	ki	Heck yeah, one-hundred percent retainment!	game/content/chapter2/chapter_two_events.rpy	466	ki "[what]"
chapter2_vision_785b8416	ch	Jona, is everything alright?	game/content/chapter2/chapter_two_events.rpy	470	ch "[what]"
chapter2_vision_49ce753a	j	It's… I'll be fine. Not a big talking day.	game/content/chapter2/chapter_two_events.rpy	474	j "[what]"
chapter2_vision_7eb9bc3c		I forgot, most of these kids haven't shared a class with us before.	game/content/chapter2/chapter_two_events.rpy	476	"[what]"
chapter2_vision_c29dc45d	v	Alright everyone, settle down. Today we'll be talking about something… controversial.	game/content/chapter2/chapter_two_events.rpy	484	v "[what]"
chapter2_vision_684039a6		Everyone immediately quiets.	game/content/chapter2/chapter_two_events.rpy	485	"[what]"
chapter2_vision_d587813a	v	When trying to establish Vision as a major, abilities were sorted into two categories: internal and external.	game/content/chapter2/chapter_two_events.rpy	486	v "[what]"
chapter2_vision_8e4109cd	v	It took having over a hundred people with external abilities before the classification of major was even considered.	game/content/chapter2/chapter_two_events.rpy	487	v "[what]"
chapter2_vision_60def823		Oh, she meant the boring kind of controversial.	game/content/chapter2/chapter_two_events.rpy	489	"[what]"
chapter2_vision_bd3f48fd	v	Right now we're trying to push to have the subclassification of majors change and you will be an integral part of that.	game/content/chapter2/chapter_two_events.rpy	494	v "[what]"
chapter2_vision_651e1241	n	Why?	game/content/chapter2/chapter_two_events.rpy	496	n "[what]"
chapter2_vision_46fb6ec0		I should have raised my hand, but there's so few people here, it hardly feels like class.	game/content/chapter2/chapter_two_events.rpy	498	"[what]"
chapter2_vision_d3dfb670	n	Why doe it matter?	game/content/chapter2/chapter_two_events.rpy	500	n "[what]"
chapter2_vision_16cddab9	v	You remember last week's demonstration? How Chisei and I can influence each other's abilities? It's because we both can communicate with the dead.	game/content/chapter2/chapter_two_events.rpy	505	v "[what]"
chapter2_vision_4c3cf54a		She gestures to Kietsu.	game/content/chapter2/chapter_two_events.rpy	506	"[what]"
chapter2_vision_03b6cc25	v	Is Siri or Alexa here with us?	game/content/chapter2/chapter_two_events.rpy	507	v "[what]"
chapter2_vision_d551efaf		Kietsu sits up, a little embarrassed to have people watch him scan an empty room.	game/content/chapter2/chapter_two_events.rpy	508	"[what]"
chapter2_vision_3a4e3b66	ki	Yeah. On your class notes.	game/content/chapter2/chapter_two_events.rpy	512	ki "[what]"
chapter2_vision_19f382a7		She places her hand on the table.	game/content/chapter2/chapter_two_events.rpy	513	"[what]"
chapter2_vision_5614e1fe	v	I fell no presence, there's nothing I can speak with.	game/content/chapter2/chapter_two_events.rpy	518	v "[what]"
chapter2_vision_7ecfa850		She tries to lift her notecards, but they bend like something is sitting on them.	game/content/chapter2/chapter_two_events.rpy	520	"[what]"
chapter2_vision_d12cee09	v	And yet, as you can see, there clearly is something in the room with us.	game/content/chapter2/chapter_two_events.rpy	525	v "[what]"
chapter2_vision_71daa3e8		Kietsu sinks in his chair.	game/content/chapter2/chapter_two_events.rpy	526	"[what]"
chapter2_vision_6fc81061	v	It is my belief, that while our abilities interact with the unseen, the unseen planes of existence are not always the same.	game/content/chapter2/chapter_two_events.rpy	527	v "[what]"
chapter2_vision_95d4648b	i	Does anyone else believe that?	game/content/chapter2/chapter_two_events.rpy	531	i "[what]"
chapter2_vision_14df3e2f	v	I'm afraid more people have been concerned with identifying a cause.	game/content/chapter2/chapter_two_events.rpy	536	v "[what]"
chapter2_vision_2986e255		She was the first vision Major; shouldn't she know what the cause is?	game/content/chapter2/chapter_two_events.rpy	541	"[what]"
chapter2_vision_9f018710	n	Did something cause your ability? Mutant spider? Acid bath?	game/content/chapter2/chapter_two_events.rpy	543	n "[what]"
chapter2_vision_9b33defd		That actually gets her to smile.	game/content/chapter2/chapter_two_events.rpy	548	"[what]"
chapter2_vision_8ce42d2a	v	It's hard to say. I speak to the dead by touching the body. As you can imagine, that is not a common scenario to stumble into.	game/content/chapter2/chapter_two_events.rpy	550	v "[what]"
chapter2_vision_6886e65b		She traces the pendant on her chest.	game/content/chapter2/chapter_two_events.rpy	552	"[what]"
chapter2_vision_5884dbac	v	I'm sure some of you are familiar with my first case, but… it was the hardest trial I had to speak at.	game/content/chapter2/chapter_two_events.rpy	557	v "[what]"
chapter2_vision_4eacf379	v	I had first heard my father's voice at the funeral, all he could do was answer questions with on word, and the second…	game/content/chapter2/chapter_two_events.rpy	562	v "[what]"
chapter2_vision_c7dc6670	v	Was when I was helping with the laundry. My uncle failed to notice a blood stain… It was the only evidence I had, and if no one believed me, I would have been forced to live with a murderer who watched me testify against him.	game/content/chapter2/chapter_two_events.rpy	564	v "[what]"
chapter2_vision_dc288083	v	After that, the dead could speak to me in short phrases.	game/content/chapter2/chapter_two_events.rpy	569	v "[what]"
chapter2_vision_5dacf1a7	v	With each new case I took the stronger my ability became.	game/content/chapter2/chapter_two_events.rpy	570	v "[what]"
chapter2_vision_504f836e	v	There's no way of knowing if that's because I was getting older, or had more practice, or if it was from being put in the same traumatic position over and over again.	game/content/chapter2/chapter_two_events.rpy	571	v "[what]"
chapter2_vision_fea77aa2	ch	...Why did you tell people? Everyone thought you were a genius detective.	game/content/chapter2/chapter_two_events.rpy	575	ch "[what]"
chapter2_vision_8b72cae8	ch	Why did you tell them you were talking to ghosts?	game/content/chapter2/chapter_two_events.rpy	576	ch "[what]"
chapter2_vision_f18a0204		After she came out as a psychic, everyone was quick to discredit her.	game/content/chapter2/chapter_two_events.rpy	578	"[what]"
chapter2_vision_7dc66d55		Estella wanted nothing to do with her after that.	game/content/chapter2/chapter_two_events.rpy	579	"[what]"
chapter2_vision_90661d24	v	...I wish I could say it was for something noble, like finding others like me.	game/content/chapter2/chapter_two_events.rpy	584	v "[what]"
chapter2_vision_a13f9ee1	v	The truth is, I realized even the dead have reasons to lie and I wanted to have a say in who I was forced to talk to.	game/content/chapter2/chapter_two_events.rpy	585	v "[what]"
chapter2_vision_f7cefd57	v	They tried to bury my confession, so I went public. That's how I was scouted by the Karmic Gladiator.	game/content/chapter2/chapter_two_events.rpy	586	v "[what]"
chapter2_vision_31671e64	i	I don't remember any Vision majors in the Gladiators.	game/content/chapter2/chapter_two_events.rpy	591	i "[what]"
chapter2_vision_cfa6a115	j	There was Memento Mori, Lethe and I still say Babylon counts.	game/content/chapter2/chapter_two_events.rpy	595	j "[what]"
chapter2_vision_c6d5f3a6	n	You just assume she doesn't study the language before she understands it, that doesn't' mean-	game/content/chapter2/chapter_two_events.rpy	597	n "[what]"
chapter2_vision_2c442f63		Everyone is staring.	game/content/chapter2/chapter_two_events.rpy	599	"[what]"
chapter2_vision_9250c8bf	v	In answer to your earlier question Mr. Tesuta, this is why I'm more interested in expanding the subclassifications.	game/content/chapter2/chapter_two_events.rpy	604	v "[what]"
chapter2_vision_1b8ce8cf	v	I think our abilities are more complex than what others can see. Because Mr. Oshima is correct.	game/content/chapter2/chapter_two_events.rpy	605	v "[what]"
chapter2_vision_c4d7b3da	j	Ha! I told you, she just knew them!	game/content/chapter2/chapter_two_events.rpy	609	j "[what]"
chapter2_vision_88ef6c4c	n	But her card says she's an Intelligence major.	game/content/chapter2/chapter_two_events.rpy	611	n "[what]"
chapter2_vision_39495e76	v	When was that card mode?	game/content/chapter2/chapter_two_events.rpy	613	v "[what]"
chapter2_vision_59f3a377		I have to go way back, but when I bought the card, the packaging looked a specific way.	game/content/chapter2/chapter_two_events.rpy	615	"[what]"
chapter2_vision_c41bea72	n	Twenty five years ago.	game/content/chapter2/chapter_two_events.rpy	617	n "[what]"
chapter2_vision_afe0cfac	v	And Vision was recognized as a proficiency when?	game/content/chapter2/chapter_two_events.rpy	622	v "[what]"
chapter2_vision_0a63af1c	n	...Fifteen years ago…	game/content/chapter2/chapter_two_events.rpy	624	n "[what]"
chapter2_vision_14bf5431		I hate when my memory gets used against me. Jona's got his mask on, but I can feel the vindictive glee radiating off him.	game/content/chapter2/chapter_two_events.rpy	626	"[what]"
chapter2_vision_e43bb82c	v	Good to see you participating in class Mr. Tesuta.	game/content/chapter2/chapter_two_events.rpy	628	v "[what]"
chapter2_vision_a39bfefe		That doesn't make me feel any better.	game/content/chapter2/chapter_two_events.rpy	630	"[what]"
chapter2_vision_c333a821	v	So the classifications we have now involve death and a separate plane of existence.	game/content/chapter2/chapter_two_events.rpy	635	v "[what]"
chapter2_vision_db452e4c	i	What about… it's just mine's, I don't want to use other things, but real, living people.	game/content/chapter2/chapter_two_events.rpy	637	i "[what]"
chapter2_vision_383686f7		The same would go for Jona. He sees auras around people.	game/content/chapter2/chapter_two_events.rpy	639	"[what]"
chapter2_vision_64cefdb5		She makes another column on the black board.	game/content/chapter2/chapter_two_events.rpy	640	"[what]"
chapter2_vision_b581254a	v	Fair point. Now, in order to make this a classification, we have to narrow down what qualities set it apart.	game/content/chapter2/chapter_two_events.rpy	642	v "[what]"
chapter2_vision_725ad9f2	v	Involving the living is a good start. Any other ideas?	game/content/chapter2/chapter_two_events.rpy	643	v "[what]"
chapter2_vision_a7c266f7		We throw around ideas up until the bell rings.	game/content/chapter2/chapter_two_events.rpy	648	"[what]"
chapter2_charm_c8c9e6d4		Lecture begins as usual, with Ms. Yamamoto reclining on her couch.	game/content/chapter2/chapter_two_events.rpy	656	"[what]"
chapter2_charm_19356563	sa	Establishing Charisma as a recognized major was no easy task.	game/content/chapter2/chapter_two_events.rpy	660	sa "[what]"
chapter2_charm_9baec796	sa	Despite being more valuable then intelligence when it comes to achievement or fulfillment, it was hard to provide the numbers to back our claims.	game/content/chapter2/chapter_two_events.rpy	661	sa "[what]"
